0,1,2,3,4,5,6,7,8,9
20188750,나쁜 녀석들: 더 무비,,The Bad Guys: Reign of Chaos,"[{'auditNo': '2019-MF01498', 'watchGradeNm': '15세이상관람가'}]",20190911,2019,114,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]","[{'peopleNm': '손용호', 'peopleNmEn': 'SON Yong-ho'}]"
20192982,애드 아스트라,,AD ASTRA,"[{'auditNo': '2019-MF01850', 'watchGradeNm': '12세이상관람가'}]",20190919,2019,122,"[{'genreNm': 'SF'}, {'genreNm': '스릴러'}]","[{'peopleNm': '제임스 그레이', 'peopleNmEn': 'James Gray'}]"
20184572,타짜: 원 아이드 잭,,Tazza: One Eyed Jack,"[{'auditNo': '2019-MF01716', 'watchGradeNm': '청소년관람불가'}]",20190911,2019,139,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]","[{'peopleNm': '권오광', 'peopleNmEn': 'KWON Oh-kwang'}]"
20193807,예스터데이,,YESTERDAY,"[{'auditNo': '2019-MF01173', 'watchGradeNm': '12세이상관람가'}]",20190918,2019,116,[{'genreNm': '드라마'}],"[{'peopleNm': '대니 보일', 'peopleNmEn': 'Danny Boyle'}]"
20187322,"힘을 내요, 미스터 리",,"CHEER UP, MR. LEE","[{'auditNo': '2019-MF01691', 'watchGradeNm': '12세이상관람가'}]",20190911,2019,110,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]","[{'peopleNm': '이계벽', 'peopleNmEn': 'LEE Gae-byok'}]"
20193821,극장판 헬로카봇 : 달나라를 구해줘!,,Hello Carbot the Movie: Save the Moon,"[{'auditNo': '2019-MF01614', 'watchGradeNm': '전체관람가'}]",20190904,2019,75,[{'genreNm': '애니메이션'}],"[{'peopleNm': '최신규', 'peopleNmEn': 'CHOI Shin-gyu'}, {'peopleNm': '김진철', 'peopleNmEn': 'KIM Jin-cheol'}]"
20181103,벌새,,House of Hummingbird,"[{'auditNo': '2019-MF01528', 'watchGradeNm': '15세이상관람가'}]",20190829,2018,138,[{'genreNm': '드라마'}],"[{'peopleNm': '김보라', 'peopleNmEn': 'KIM Bora'}]"
20192804,그것: 두 번째 이야기,,It Chapter Two,"[{'auditNo': '2019-MF01776', 'watchGradeNm': '15세이상관람가'}]",20190904,2019,169,[{'genreNm': '스릴러'}],"[{'peopleNm': '안드레스 무시에티', 'peopleNmEn': 'Andres Muschietti'}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20194943,발명왕 볼트,Brave rabbit 3 The crazy time machine,Brave Rabbit3 the Crazy Time Machine,"[{'auditNo': '2019-MF01778', 'watchGradeNm': '전체관람가'}]",20190919,2019,69,"[{'genreNm': '어드벤처'}, {'genreNm': '애니메이션'}]","[{'peopleNm': '증헌림', 'peopleNmEn': 'Zeng Xian-lin'}]"
20188750,나쁜 녀석들: 더 무비,,The Bad Guys: Reign of Chaos,"[{'auditNo': '2019-MF01498', 'watchGradeNm': '15세이상관람가'}]",20190911,2019,114,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]","[{'peopleNm': '손용호', 'peopleNmEn': 'SON Yong-ho'}]"
20184572,타짜: 원 아이드 잭,,Tazza: One Eyed Jack,"[{'auditNo': '2019-MF01716', 'watchGradeNm': '청소년관람불가'}]",20190911,2019,139,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]","[{'peopleNm': '권오광', 'peopleNmEn': 'KWON Oh-kwang'}]"
20187322,"힘을 내요, 미스터 리",,"CHEER UP, MR. LEE","[{'auditNo': '2019-MF01691', 'watchGradeNm': '12세이상관람가'}]",20190911,2019,110,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]","[{'peopleNm': '이계벽', 'peopleNmEn': 'LEE Gae-byok'}]"
20193821,극장판 헬로카봇 : 달나라를 구해줘!,,Hello Carbot the Movie: Save the Moon,"[{'auditNo': '2019-MF01614', 'watchGradeNm': '전체관람가'}]",20190904,2019,75,[{'genreNm': '애니메이션'}],"[{'peopleNm': '최신규', 'peopleNmEn': 'CHOI Shin-gyu'}, {'peopleNm': '김진철', 'peopleNmEn': 'KIM Jin-cheol'}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20194045,극장판 반지의 비밀일기,,,"[{'auditNo': '2019-MF01447', 'watchGradeNm': '전체관람가'}]",20190911,2019,72,[{'genreNm': '애니메이션'}],"[{'peopleNm': '한승우', 'peopleNmEn': ''}]"
20192804,그것: 두 번째 이야기,,It Chapter Two,"[{'auditNo': '2019-MF01776', 'watchGradeNm': '15세이상관람가'}]",20190904,2019,169,[{'genreNm': '스릴러'}],"[{'peopleNm': '안드레스 무시에티', 'peopleNmEn': 'Andres Muschietti'}]"
20181416,유열의 음악앨범,,Tune in for Love,"[{'auditNo': '2019-MF01368', 'watchGradeNm': '12세이상관람가'}]",20190828,2019,122,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '드라마'}]","[{'peopleNm': '정지우', 'peopleNmEn': 'JUNG Ji-woo'}]"
20193807,예스터데이,,YESTERDAY,"[{'auditNo': '2019-MF01173', 'watchGradeNm': '12세이상관람가'}]",20190918,2019,116,[{'genreNm': '드라마'}],"[{'peopleNm': '대니 보일', 'peopleNmEn': 'Danny Boyle'}]"
20181103,벌새,,House of Hummingbird,"[{'auditNo': '2019-MF01528', 'watchGradeNm': '15세이상관람가'}]",20190829,2018,138,[{'genreNm': '드라마'}],"[{'peopleNm': '김보라', 'peopleNmEn': 'KIM Bora'}]"
20193821,극장판 헬로카봇 : 달나라를 구해줘!,,Hello Carbot the Movie: Save the Moon,"[{'auditNo': '2019-MF01614', 'watchGradeNm': '전체관람가'}]",20190904,2019,75,[{'genreNm': '애니메이션'}],"[{'peopleNm': '최신규', 'peopleNmEn': 'CHOI Shin-gyu'}, {'peopleNm': '김진철', 'peopleNmEn': 'KIM Jin-cheol'}]"
20192804,그것: 두 번째 이야기,,It Chapter Two,"[{'auditNo': '2019-MF01776', 'watchGradeNm': '15세이상관람가'}]",20190904,2019,169,[{'genreNm': '스릴러'}],"[{'peopleNm': '안드레스 무시에티', 'peopleNmEn': 'Andres Muschietti'}]"
20181416,유열의 음악앨범,,Tune in for Love,"[{'auditNo': '2019-MF01368', 'watchGradeNm': '12세이상관람가'}]",20190828,2019,122,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '드라마'}]","[{'peopleNm': '정지우', 'peopleNmEn': 'JUNG Ji-woo'}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20184543,변신,,Metamorphosis,"[{'auditNo': '2019-MF01473', 'watchGradeNm': '15세이상관람가'}]",20190821,2019,112,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '김홍선', 'peopleNmEn': 'KIM Hong-sun'}]"
20196850,분노의 질주: 홉스&쇼,,Fast & Furious Presents: Hobbs & Shaw,"[{'auditNo': '2019-MF01472', 'watchGradeNm': '12세이상관람가'}]",20190814,2019,135,[{'genreNm': '액션'}],"[{'peopleNm': '데이빗 레이치', 'peopleNmEn': 'David Leitch'}]"
20193665,47미터 2,,47 METERS DOWN: UNCAGED,"[{'auditNo': '2019-MF01713', 'watchGradeNm': '15세이상관람가'}]",20190828,2019,90,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '요하네스 로버츠', 'peopleNmEn': 'Johannes Roberts'}]"
20194541,안녕 베일리,,A Dog's journey,"[{'auditNo': '2019-MF01567', 'watchGradeNm': '전체관람가'}]",20190905,2019,108,[{'genreNm': '가족'}],"[{'peopleNm': '게일 맨쿠소', 'peopleNmEn': 'Gail Mancuso'}]"
20184462,봉오동 전투,,The Battle: Roar to Victory,"[{'auditNo': '2019-MF01345', 'watchGradeNm': '15세이상관람가'}]",20190807,2019,134,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '원신연', 'peopleNmEn': 'WON Shin-yun'}, {'peopleNm': '이영용', 'peopleNmEn': ''}]"
20181103,벌새,,House of Hummingbird,"[{'auditNo': '2019-MF01528', 'watchGradeNm': '15세이상관람가'}]",20190829,2018,138,[{'genreNm': '드라마'}],"[{'peopleNm': '김보라', 'peopleNmEn': 'KIM Bora'}]"
20181416,유열의 음악앨범,,Tune in for Love,"[{'auditNo': '2019-MF01368', 'watchGradeNm': '12세이상관람가'}]",20190828,2019,122,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '드라마'}]","[{'peopleNm': '정지우', 'peopleNmEn': 'JUNG Ji-woo'}]"
20184543,변신,,Metamorphosis,"[{'auditNo': '2019-MF01473', 'watchGradeNm': '15세이상관람가'}]",20190821,2019,112,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '김홍선', 'peopleNmEn': 'KIM Hong-sun'}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20196850,분노의 질주: 홉스&쇼,,Fast & Furious Presents: Hobbs & Shaw,"[{'auditNo': '2019-MF01472', 'watchGradeNm': '12세이상관람가'}]",20190814,2019,135,[{'genreNm': '액션'}],"[{'peopleNm': '데이빗 레이치', 'peopleNmEn': 'David Leitch'}]"
20193665,47미터 2,,47 METERS DOWN: UNCAGED,"[{'auditNo': '2019-MF01713', 'watchGradeNm': '15세이상관람가'}]",20190828,2019,90,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '요하네스 로버츠', 'peopleNmEn': 'Johannes Roberts'}]"
20184462,봉오동 전투,,The Battle: Roar to Victory,"[{'auditNo': '2019-MF01345', 'watchGradeNm': '15세이상관람가'}]",20190807,2019,134,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '원신연', 'peopleNmEn': 'WON Shin-yun'}, {'peopleNm': '이영용', 'peopleNmEn': ''}]"
20185985,광대들: 풍문조작단,,Jesters: The Game Changers,"[{'auditNo': '2019-MF01401', 'watchGradeNm': '12세이상관람가'}]",20190821,2019,108,[{'genreNm': '사극'}],"[{'peopleNm': '김주호', 'peopleNmEn': 'KIM Joo-ho'}]"
20194384,안나,,ANNA,"[{'auditNo': '2019-MF01683', 'watchGradeNm': '15세이상관람가'}]",20190828,2018,118,[{'genreNm': '액션'}],"[{'peopleNm': '뤽 베송', 'peopleNmEn': 'Luc Besson'}]"
20171021,커런트 워,,The Current War,"[{'auditNo': '2019-MF01640', 'watchGradeNm': '12세이상관람가'}]",20190822,2017,107,[{'genreNm': '드라마'}],"[{'peopleNm': '알폰소 고메즈-레존', 'peopleNmEn': 'Alfonso Gomez-Rejon'}]"
20198323,레드슈즈,,Red Shoes,"[{'auditNo': '2019-MF01172', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01492', 'watchGradeNm': '전체관람가'}]",20190725,2019,92,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '홍성호', 'peopleNmEn': ''}, {'peopleNm': '홍성호', 'peopleNmEn': 'HONG Sung-ho'}]"
20184543,변신,,Metamorphosis,"[{'auditNo': '2019-MF01473', 'watchGradeNm': '15세이상관람가'}]",20190821,2019,112,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '김홍선', 'peopleNmEn': 'KIM Hong-sun'}]"
20196850,분노의 질주: 홉스&쇼,,Fast & Furious Presents: Hobbs & Shaw,"[{'auditNo': '2019-MF01472', 'watchGradeNm': '12세이상관람가'}]",20190814,2019,135,[{'genreNm': '액션'}],"[{'peopleNm': '데이빗 레이치', 'peopleNmEn': 'David Leitch'}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20185985,광대들: 풍문조작단,,Jesters: The Game Changers,"[{'auditNo': '2019-MF01401', 'watchGradeNm': '12세이상관람가'}]",20190821,2019,108,[{'genreNm': '사극'}],"[{'peopleNm': '김주호', 'peopleNmEn': 'KIM Joo-ho'}]"
20184462,봉오동 전투,,The Battle: Roar to Victory,"[{'auditNo': '2019-MF01345', 'watchGradeNm': '15세이상관람가'}]",20190807,2019,134,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '원신연', 'peopleNmEn': 'WON Shin-yun'}, {'peopleNm': '이영용', 'peopleNmEn': ''}]"
20171021,커런트 워,,The Current War,"[{'auditNo': '2019-MF01640', 'watchGradeNm': '12세이상관람가'}]",20190822,2017,107,[{'genreNm': '드라마'}],"[{'peopleNm': '알폰소 고메즈-레존', 'peopleNmEn': 'Alfonso Gomez-Rejon'}]"
20182241,"안녕, 티라노: 영원히, 함께",,"My TYRANO: Together, Forever","[{'auditNo': '2019-MF01419', 'watchGradeNm': '전체관람가'}]",20190814,2019,97,[{'genreNm': '애니메이션'}],"[{'peopleNm': '시즈노 코분', 'peopleNmEn': 'Kobun SHIZUNO'}]"
20191604,애프터,,After,"[{'auditNo': '2019-MF00834', 'watchGradeNm': '15세이상관람가'}]",20190822,2019,105,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '제니 게이지', 'peopleNmEn': 'Jenny Gage'}]"
20198323,레드슈즈,,Red Shoes,"[{'auditNo': '2019-MF01172', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01492', 'watchGradeNm': '전체관람가'}]",20190725,2019,92,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '홍성호', 'peopleNmEn': ''}, {'peopleNm': '홍성호', 'peopleNmEn': 'HONG Sung-ho'}]"
20183844,마이펫의 이중생활 2,,The Secret Life of Pets 2,"[{'auditNo': '2019-MF00935', 'watchGradeNm': '전체관람가'}]",20190731,2019,85,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '크리스 리노드', 'peopleNmEn': 'Chris Renaud'}]"
20196850,분노의 질주: 홉스&쇼,,Fast & Furious Presents: Hobbs & Shaw,"[{'auditNo': '2019-MF01472', 'watchGradeNm': '12세이상관람가'}]",20190814,2019,135,[{'genreNm': '액션'}],"[{'peopleNm': '데이빗 레이치', 'peopleNmEn': 'David Leitch'}]"
20184462,봉오동 전투,,The Battle: Roar to Victory,"[{'auditNo': '2019-MF01345', 'watchGradeNm': '15세이상관람가'}]",20190807,2019,134,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '원신연', 'peopleNmEn': 'WON Shin-yun'}, {'peopleNm': '이영용', 'peopleNmEn': ''}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20182241,"안녕, 티라노: 영원히, 함께",,"My TYRANO: Together, Forever","[{'auditNo': '2019-MF01419', 'watchGradeNm': '전체관람가'}]",20190814,2019,97,[{'genreNm': '애니메이션'}],"[{'peopleNm': '시즈노 코분', 'peopleNmEn': 'Kobun SHIZUNO'}]"
20183844,마이펫의 이중생활 2,,The Secret Life of Pets 2,"[{'auditNo': '2019-MF00935', 'watchGradeNm': '전체관람가'}]",20190731,2019,85,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '크리스 리노드', 'peopleNmEn': 'Chris Renaud'}]"
20188404,암전,,Warning: Do Not Play,"[{'auditNo': '2019-MF01335', 'watchGradeNm': '15세이상관람가'}]",20190815,2018,85,"[{'genreNm': '미스터리'}, {'genreNm': '공포(호러)'}]","[{'peopleNm': '김진원', 'peopleNmEn': 'KIM Jin-won'}]"
20198323,레드슈즈,,Red Shoes,"[{'auditNo': '2019-MF01172', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01492', 'watchGradeNm': '전체관람가'}]",20190725,2019,92,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '홍성호', 'peopleNmEn': ''}, {'peopleNm': '홍성호', 'peopleNmEn': 'HONG Sung-ho'}]"
20187959,원더랜드,,Wonder Park,"[{'auditNo': '2019-MF01050', 'watchGradeNm': '전체관람가'}]",20190814,2019,85,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '어드벤처'}, {'genreNm': '가족'}]","[{'peopleNm': '딜런 브라운', 'peopleNmEn': 'Dylan Brown'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20180442,사자,,The Divine Fury,"[{'auditNo': '2019-MF01346', 'watchGradeNm': '15세이상관람가'}]",20190731,2018,128,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]","[{'peopleNm': '김주환', 'peopleNmEn': 'Jason KIM'}]"
20184462,봉오동 전투,,The Battle: Roar to Victory,"[{'auditNo': '2019-MF01345', 'watchGradeNm': '15세이상관람가'}]",20190807,2019,134,"[{'genreNm': '사극'}, {'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '원신연', 'peopleNmEn': 'WON Shin-yun'}, {'peopleNm': '이영용', 'peopleNmEn': ''}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20183844,마이펫의 이중생활 2,,The Secret Life of Pets 2,"[{'auditNo': '2019-MF00935', 'watchGradeNm': '전체관람가'}]",20190731,2019,85,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '크리스 리노드', 'peopleNmEn': 'Chris Renaud'}]"
20180442,사자,,The Divine Fury,"[{'auditNo': '2019-MF01346', 'watchGradeNm': '15세이상관람가'}]",20190731,2018,128,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]","[{'peopleNm': '김주환', 'peopleNmEn': 'Jason KIM'}]"
20193275,브링 더 소울 : 더 무비,,BRING THE SOUL : THE MOVIE,"[{'auditNo': '2019-MF01489', 'watchGradeNm': '전체관람가'}]",20190807,2019,103,[{'genreNm': '기타'}],"[{'peopleNm': '박준수', 'peopleNmEn': ''}]"
20191741,앵그리 버드 2: 독수리 왕국의 침공,,The Angry Birds Movie 2,"[{'auditNo': '2019-MF01493', 'watchGradeNm': '전체관람가'}]",20190807,2019,96,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}]","[{'peopleNm': '서럽 밴 오먼', 'peopleNmEn': 'Thurop Van Orman'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20175771,라이온 킹,,The Lion King,"[{'auditNo': '2019-MF01254', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01309 ', 'watchGradeNm': '전체관람가'}]",20190717,2018,118,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]","[{'peopleNm': '존 파브로', 'peopleNmEn': 'Jon Favreau'}]"
20198323,레드슈즈,,Red Shoes,"[{'auditNo': '2019-MF01172', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01492', 'watchGradeNm': '전체관람가'}]",20190725,2019,92,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '홍성호', 'peopleNmEn': ''}, {'peopleNm': '홍성호', 'peopleNmEn': 'HONG Sung-ho'}]"
20190741,김복동,,My Name Is KIM Bok-dong,"[{'auditNo': '2019-MF01361', 'watchGradeNm': '12세이상관람가'}]",20190808,2019,101,[{'genreNm': '다큐멘터리'}],"[{'peopleNm': '송원근', 'peopleNmEn': 'SONG Won-geun'}]"
20184621,엑시트,,EXIT,"[{'auditNo': '2019-MF01369', 'watchGradeNm': '12세이상관람가'}]",20190731,2019,103,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]","[{'peopleNm': '이상근', 'peopleNmEn': 'LEE Sang-geun'}]"
20180442,사자,,The Divine Fury,"[{'auditNo': '2019-MF01346', 'watchGradeNm': '15세이상관람가'}]",20190731,2018,128,"[{'genreNm': '미스터리'}, {'genreNm': '액션'}, {'genreNm': '판타지'}, {'genreNm': '공포(호러)'}]","[{'peopleNm': '김주환', 'peopleNmEn': 'Jason KIM'}]"
20183844,마이펫의 이중생활 2,,The Secret Life of Pets 2,"[{'auditNo': '2019-MF00935', 'watchGradeNm': '전체관람가'}]",20190731,2019,85,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '크리스 리노드', 'peopleNmEn': 'Chris Renaud'}]"
20175771,라이온 킹,,The Lion King,"[{'auditNo': '2019-MF01254', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01309 ', 'watchGradeNm': '전체관람가'}]",20190717,2018,118,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]","[{'peopleNm': '존 파브로', 'peopleNmEn': 'Jon Favreau'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20198323,레드슈즈,,Red Shoes,"[{'auditNo': '2019-MF01172', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01492', 'watchGradeNm': '전체관람가'}]",20190725,2019,92,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '홍성호', 'peopleNmEn': ''}, {'peopleNm': '홍성호', 'peopleNmEn': 'HONG Sung-ho'}]"
20196309,스파이더맨: 파 프롬 홈,,Spider-Man: Far From Home,"[{'auditNo': '2019-MF01195', 'watchGradeNm': '12세이상관람가'}, {'auditNo': '2019-MF01230 ', 'watchGradeNm': '12세이상관람가'}]",20190702,2019,129,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]","[{'peopleNm': '존 왓츠', 'peopleNmEn': 'Jon Watts'}]"
20182490,나랏말싸미,,The King's Letters,"[{'auditNo': '2019-MF01231', 'watchGradeNm': '전체관람가'}]",20190724,2019,109,[{'genreNm': '사극'}],"[{'peopleNm': '조철현', 'peopleNmEn': 'CHO Chul-hyun'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20192725,명탐정 코난: 감청의 권,名探偵コナン: 紺青の拳,Detective Conan: The Fist of Blue Sapphire,"[{'auditNo': '2019-MF01228', 'watchGradeNm': '12세이상관람가'}]",20190724,2019,109,[{'genreNm': '애니메이션'}],"[{'peopleNm': '나가오카 치카', 'peopleNmEn': 'Chika Nagaoka'}]"
20175771,라이온 킹,,The Lion King,"[{'auditNo': '2019-MF01254', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01309 ', 'watchGradeNm': '전체관람가'}]",20190717,2018,118,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]","[{'peopleNm': '존 파브로', 'peopleNmEn': 'Jon Favreau'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20182490,나랏말싸미,,The King's Letters,"[{'auditNo': '2019-MF01231', 'watchGradeNm': '전체관람가'}]",20190724,2019,109,[{'genreNm': '사극'}],"[{'peopleNm': '조철현', 'peopleNmEn': 'CHO Chul-hyun'}]"
20196309,스파이더맨: 파 프롬 홈,,Spider-Man: Far From Home,"[{'auditNo': '2019-MF01195', 'watchGradeNm': '12세이상관람가'}, {'auditNo': '2019-MF01230 ', 'watchGradeNm': '12세이상관람가'}]",20190702,2019,129,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]","[{'peopleNm': '존 왓츠', 'peopleNmEn': 'Jon Watts'}]"
20198323,레드슈즈,,Red Shoes,"[{'auditNo': '2019-MF01172', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01492', 'watchGradeNm': '전체관람가'}]",20190725,2019,92,"[{'genreNm': '애니메이션'}, {'genreNm': '코미디'}, {'genreNm': '판타지'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}]","[{'peopleNm': '홍성호', 'peopleNmEn': ''}, {'peopleNm': '홍성호', 'peopleNmEn': 'HONG Sung-ho'}]"
20192725,명탐정 코난: 감청의 권,名探偵コナン: 紺青の拳,Detective Conan: The Fist of Blue Sapphire,"[{'auditNo': '2019-MF01228', 'watchGradeNm': '12세이상관람가'}]",20190724,2019,109,[{'genreNm': '애니메이션'}],"[{'peopleNm': '나가오카 치카', 'peopleNmEn': 'Chika Nagaoka'}]"
20190002,롱 샷,,LONG SHOT,"[{'auditNo': '2019-MF01157', 'watchGradeNm': '15세이상관람가'}]",20190724,2019,124,[{'genreNm': '코미디'}],"[{'peopleNm': '조나단 레빈', 'peopleNmEn': 'Jonathan Levine'}]"
